id,week,week_start_date,obj_num,flw_get,last_flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe
25,17,2021.1.8 0:00,1,4,6,39.5,6,7.7,3.4,20.4,18.77
25,17,2021.1.8 0:00,2,4,3,38.9,7,6.2,2.7,15,18.79
25,17,2021.1.8 0:00,3,0,1,43.5,8,6.1,3,15.5,19.08
25,17,2021.1.8 0:00,4,1,0,42.4,7,9.3,4,23.1,18.59
25,18,2021.1.15 0:00,1,11,4,39.5,6,7.7,3.4,20.4,19.12
25,18,2021.1.15 0:00,2,4,4,38.9,8,5.8,2.5,10.3,19.1
25,18,2021.1.15 0:00,3,1,0,43.5,9,5,2.7,10.4,19.12
25,18,2021.1.15 0:00,4,5,1,42.4,8,7.1,3.8,14.1,18.76
25,19,2021.1.22 0:00,1,12,11,39.5,7,5.6,3.2,14,19.47
25,19,2021.1.22 0:00,2,4,4,38.9,9,5.3,4.2,13.4,19.85
25,19,2021.1.22 0:00,3,4,1,43.5,9,5.1,4.4,11,19.34
25,19,2021.1.22 0:00,4,9,5,42.4,6,7.1,3.5,17.9,18.32
25,20,2021.1.29 0:00,1,11,12,39.5,7,5.6,2.5,14.5,18.09
25,20,2021.1.29 0:00,2,4,4,38.9,10,7.3,3.2,11.8,18.35
25,20,2021.1.29 0:00,3,9,4,43.5,8,6.5,2.2,10.1,18.62
25,20,2021.1.29 0:00,4,9,9,42.4,6,7.1,3.6,18,18.52
25,21,2021.2.5 0:00,1,12,11,39.5,7,6.7,2.7,15.2,18.49
25,21,2021.2.5 0:00,2,5,4,38.9,10,5,3.4,14.9,18.43
25,21,2021.2.5 0:00,3,11,9,43.5,9,6.5,2.6,11,18.75
25,21,2021.2.5 0:00,4,11,9,42.4,7,6.1,3.6,12.6,18.95
25,22,2021.2.12 0:00,1,15,12,38.2,6,6.6,3.6,14,17.93
25,22,2021.2.12 0:00,2,10,5,27.1,7,5.4,3.6,13.6,18.65
25,22,2021.2.12 0:00,3,15,11,22.4,4,6.5,2.8,11.2,18.98
25,22,2021.2.12 0:00,4,12,11,40.2,5,6.4,3.4,14.4,18.99
25,23,2021.2.19 0:00,1,7,15,38.2,6,6.6,3.8,14.2,17.98
25,23,2021.2.19 0:00,2,14,10,27.2,8,8.5,3.7,16,18.74
25,23,2021.2.19 0:00,3,18,15,24.6,6,5.6,3.8,13.6,19.02
25,23,2021.2.19 0:00,4,10,12,40.2,5,6.4,3.5,14.6,18.99
25,24,2021.2.26 0:00,1,9,7,29.5,5,6.6,4.1,14.7,18.03
25,24,2021.2.26 0:00,2,12,14,30.4,9,8.1,3.8,19.6,18.79
25,24,2021.2.26 0:00,3,17,18,25.7,9,5.6,2.9,17.8,19.04
25,24,2021.2.26 0:00,4,4,10,28,5,6.4,4,14.8,18.87
25,25,2021.3.5 0:00,1,8,9,30.1,6,7.7,3.2,16.4,18.06
25,25,2021.3.5 0:00,2,13,12,31.5,11,6.1,2.6,19.4,18.68
25,25,2021.3.5 0:00,3,12,17,30.1,10,6.1,3.2,19,19.23
25,25,2021.3.5 0:00,4,3,4,28.1,5,6.3,4,15.1,18.72
25,26,2021.3.12 0:00,1,8,8,32.4,6,7.3,3.5,21.8,17.52
25,26,2021.3.12 0:00,2,13,13,35.9,11,6.9,3.2,18,18.07
25,26,2021.3.12 0:00,3,5,12,33.4,10,6.6,3.2,18,18.5
25,26,2021.3.12 0:00,4,3,3,28.5,7,6.3,3.3,18,18.75
25,27,2021.3.19 0:00,1,6,8,33.2,6,7.4,3.4,22.8,17.51
25,27,2021.3.19 0:00,2,8,13,37,12,7,2.9,23.3,18
25,27,2021.3.19 0:00,3,3,5,34.2,11,6.3,2.7,18.4,18.26
25,27,2021.3.19 0:00,4,3,3,32.2,7,6.6,2.7,21.4,18.67
25,28,2021.3.26 0:00,1,6,6,36.7,7,6.8,2.5,21.2,17.72
25,28,2021.3.26 0:00,2,6,8,36.7,11,8.5,3.5,26,18.17
25,28,2021.3.26 0:00,3,2,3,38.1,11,6.4,2.9,28.3,18.43
25,28,2021.3.26 0:00,4,1,3,38.6,7,8.7,3.6,27,18.71
25,29,2021.4.2 0:00,1,5,6,38,5,8.5,2.8,26,17.57
25,29,2021.4.2 0:00,2,4,6,41.2,9,9.1,3.3,26.5,18.74
25,29,2021.4.2 0:00,3,1,2,43.8,11,6.3,1.8,27.4,18.65
25,29,2021.4.2 0:00,4,2,1,42.5,8,7.2,2.1,21.6,17.7
25,30,2021.4.9 0:00,1,4,5,38.5,6,8.5,3.4,24.2,17.57
25,30,2021.4.9 0:00,2,4,4,42,9,7.6,3.3,29.7,18.62
25,30,2021.4.9 0:00,3,4,1,45.4,10,8,3.2,28.6,19.01
25,30,2021.4.9 0:00,4,4,2,45.8,8,8.5,3.3,26.5,17.75
26,4,2020.9.30 0:00,1,0,,38.1,6,9.1,7.6,10.1,12.98
26,4,2020.9.30 0:00,2,0,,36.4,6,12.6,10,9.1,12.11
26,4,2020.9.30 0:00,3,0,,24,5,9,7.7,7.3,12.68
26,4,2020.9.30 0:00,4,0,,39,5,6.7,5.3,25.4,12.16
26,5,2020.10.7 0:00,1,0,0,22.7,5,12.8,9.6,9.7,11.69
26,5,2020.10.7 0:00,2,0,0,23.3,5,9.9,7.9,10.3,13.09
26,5,2020.10.7 0:00,3,0,0,26.4,5,8.3,7.5,11.3,13.29
26,5,2020.10.7 0:00,4,0,0,19.4,5,9.8,7.9,6.4,13.02
26,6,2020.10.14 0:00,1,0,0,24.6,6,10.5,7.5,10.8,11.79
26,6,2020.10.14 0:00,2,0,0,24.7,4,10.2,8.4,10.7,13.97
26,6,2020.10.14 0:00,3,0,0,27.1,5,8.5,7.6,11.5,13.77
26,6,2020.10.14 0:00,4,0,0,21,5,10,8.2,7.2,13.43
26,7,2020.10.21 0:00,1,0,0,25.7,4,10.6,7.6,11,12.23
26,7,2020.10.21 0:00,2,1,0,25.5,5,12.3,10.9,11.9,14.09
26,7,2020.10.21 0:00,3,1,0,28.2,5,13,11,13.6,13.88
26,7,2020.10.21 0:00,4,0,0,20.5,5,10,8.2,7.3,14.34
26,8,2020.10.28 0:00,1,1,0,29,5,12,9.3,13.9,14.71
26,8,2020.10.28 0:00,2,3,1,27,6,10.6,10,11.5,15.95
26,8,2020.10.28 0:00,3,3,1,27.5,6,12.5,10,13.7,16.03
26,8,2020.10.28 0:00,4,1,0,22.5,6,6.3,5.8,12.7,17.32
26,9,2020.11.4 0:00,1,3,1,28.2,6,13.5,9.6,13.6,15.72
26,9,2020.11.4 0:00,2,7,3,28.5,6,11.7,10.1,11.2,16.82
26,9,2020.11.4 0:00,3,7,3,29,7,12.2,10.7,14.5,16.85
26,9,2020.11.4 0:00,4,5,1,38.5,6,12.5,9.2,16.2,18.15
26,10,2020.11.11 0:00,1,6,3,30.3,7,11.8,9.7,17.7,16.07
26,10,2020.11.11 0:00,2,11,7,30.5,7,11.6,9.1,16.6,17.74
26,10,2020.11.11 0:00,3,11,7,30.9,8,12.9,11,16,17.28
26,10,2020.11.11 0:00,4,7,5,39.8,7,14.5,12,15.4,18.37
26,11,2020.11.18 0:00,1,7,6,31,7,12.1,9.4,17,16.42
26,11,2020.11.18 0:00,2,10,11,30.5,8,10,8.4,15.5,18.15
26,11,2020.11.18 0:00,3,10,11,31.7,9,11.5,8.5,19.1,17.59
26,11,2020.11.18 0:00,4,10,7,40,7,14.8,12.1,15.5,19.25
26,12,2020.11.25 0:00,1,6,7,31.4,6,12.1,9.4,17,16.39
26,12,2020.11.25 0:00,2,9,10,30.5,8,10,8.4,16,18.56
26,12,2020.11.25 0:00,3,9,10,32.2,9,12.2,9,17,16.45
26,12,2020.11.25 0:00,4,9,10,40,8,12.5,9.1,23.1,20.77
26,13,2020.12.2 0:00,1,6,6,32.1,7,11,8.3,19.5,17.18
26,13,2020.12.2 0:00,2,4,9,30.6,7,10.3,8.4,16.3,18.89
26,13,2020.12.2 0:00,3,9,9,32.7,7,12.2,9.2,17,16.85
26,13,2020.12.2 0:00,4,8,9,40.4,7,12.5,9.1,23.1,20.17
26,14,2020.12.9 0:00,1,4,6,32.2,6,11.1,8.3,19.5,18.63
26,14,2020.12.9 0:00,2,4,4,30.6,7,10.3,8.4,16.5,19.31
26,14,2020.12.9 0:00,3,7,9,32.7,7,12.2,9.2,17,17.05
26,14,2020.12.9 0:00,4,7,8,40.4,8,10.2,7.6,19.9,20.35
26,15,2020.12.16 0:00,1,2,4,32.2,6,11.1,8.5,19.5,18.67
26,15,2020.12.16 0:00,2,2,4,30.6,7,10.3,8.4,16.5,19.34
26,15,2020.12.16 0:00,3,6,7,32.7,7,12.2,9.2,17,17.76
26,15,2020.12.16 0:00,4,6,7,40.4,8,10.4,7.6,20,20.41
26,16,2020.12.23 0:00,1,3,2,32.2,5,11.1,8.5,19.5,18.76
26,16,2020.12.23 0:00,2,2,2,30.6,7,10.3,8.4,16.5,19.58
26,16,2020.12.23 0:00,3,3,6,33.1,7,12.5,9.3,17.6,17.68
26,16,2020.12.23 0:00,4,5,6,40.5,6,10.4,7.7,20.2,20.56
26,17,2020.12.30 0:00,1,2,3,32.2,5,11.2,8.5,19.5,19.2
26,17,2020.12.30 0:00,2,4,2,30.6,7,10.5,8.5,16.5,20.05
26,17,2020.12.30 0:00,3,3,3,33.3,8,10.6,8.3,19.8,17.53
26,17,2020.12.30 0:00,4,5,5,40.7,6,10.8,7.8,20.3,21.59
26,18,2021.1.6 0:00,1,3,2,32.4,6,9.4,8.1,19.2,20.31
26,18,2021.1.6 0:00,2,5,4,31,7,10.6,8.5,19,19.89
26,18,2021.1.6 0:00,3,5,3,33.5,8,9.9,7.7,19.4,17.42
26,18,2021.1.6 0:00,4,9,5,41,7,10.1,7.3,18.2,21.93
26,19,2021.1.13 0:00,1,3,3,32.4,6,11.4,8.6,19.7,20.86
26,19,2021.1.13 0:00,2,6,5,31.2,7,10.7,8.6,19.1,20.94
26,19,2021.1.13 0:00,3,5,5,34.1,8,10,7.7,19.6,18.31
26,19,2021.1.13 0:00,4,6,9,41.1,7,9,6.2,16.4,20.86
26,20,2021.1.20 0:00,1,3,3,32.3,8,6.9,6.1,14.3,20.89
26,20,2021.1.20 0:00,2,6,6,31.6,9,6.2,5.3,13.2,21.05
26,20,2021.1.20 0:00,3,6,5,34.2,9,7.6,5.6,13.3,18.82
26,20,2021.1.20 0:00,4,6,6,41.7,7,9.2,6.4,17.3,20.89
26,21,2021.1.27 0:00,1,3,3,32,8,6.9,6.1,14.4,21.16
26,21,2021.1.27 0:00,2,6,6,31.8,9,6.3,5.5,13.4,21.54
26,21,2021.1.27 0:00,3,6,6,34.8,9,7.8,5.7,13.4,18.87
26,21,2021.1.27 0:00,4,7,6,41.7,7,9.2,6.4,17.5,21.01
26,22,2021.2.3 0:00,1,3,3,32.2,7,11.4,8.4,19.5,20.99
26,22,2021.2.3 0:00,2,5,6,32,9,6.3,5.5,13.6,21.67
26,22,2021.2.3 0:00,3,7,6,35.1,9,7.8,5.7,13.4,19.01
26,22,2021.2.3 0:00,4,8,7,41.8,7,9.2,6.4,17.6,21.13
26,23,2021.2.10 0:00,1,4,3,32.6,7,6.9,6.1,14.4,21.05
26,23,2021.2.10 0:00,2,9,5,32,9,6.3,5.5,13.6,21.85
26,23,2021.2.10 0:00,3,9,7,35.1,9,7.8,5.7,13.5,19.08
26,23,2021.2.10 0:00,4,12,8,41.8,7,9.2,6.4,18,21.61
26,24,2021.2.17 0:00,1,9,4,32.6,7,7,6.2,14.2,21.07
26,24,2021.2.17 0:00,2,8,9,32.1,9,5.5,5.5,13.6,21.85
26,24,2021.2.17 0:00,3,8,9,35.1,9,7.7,5.7,13.3,19.14
26,24,2021.2.17 0:00,4,13,12,41.6,8,7,5.6,13.1,21.73
26,25,2021.2.24 0:00,1,9,9,26.4,6,6.3,6.5,12.1,19.98
26,25,2021.2.24 0:00,2,6,8,32,8,7.8,7.2,12.7,21.53
26,25,2021.2.24 0:00,3,7,8,32.9,6,6.6,6,12.3,19.52
26,25,2021.2.24 0:00,4,12,13,41.6,8,7.1,6,13.3,21.68
26,26,2021.3.3 0:00,1,10,9,26.4,7,6.5,4.9,12,20.01
26,26,2021.3.3 0:00,2,7,6,32,8,7.9,7.2,12.8,21.56
26,26,2021.3.3 0:00,3,8,7,33.1,6,6.6,6,12.4,19.58
26,26,2021.3.3 0:00,4,14,12,33.2,6,6.5,5.4,11.6,20.63
26,27,2021.3.10 0:00,1,10,10,26.4,7,6.7,4.9,8.5,19.98
26,27,2021.3.10 0:00,2,10,7,32,9,7,6.5,12.8,21.48
26,27,2021.3.10 0:00,3,8,8,33.4,8,8,6.6,12.3,19.49
26,27,2021.3.10 0:00,4,14,14,33.5,8,7.2,6,11.4,20.63
26,28,2021.3.17 0:00,1,10,10,28.1,8,8.7,8,15.3,19.93
26,28,2021.3.17 0:00,2,12,10,30.5,10,8.4,7.5,13.5,21.49
26,28,2021.3.17 0:00,3,11,8,33.3,10,8.7,8,12.8,19.49
26,28,2021.3.17 0:00,4,12,14,28.2,7,7.2,6,11.4,20.56
26,29,2021.3.24 0:00,1,6,10,30.5,8,8.6,8.1,15.5,19.72
26,29,2021.3.24 0:00,2,9,12,32,12,9.6,8.4,20.1,21.33
26,29,2021.3.24 0:00,3,8,11,29,12,9.2,7.4,19.3,19.32
26,29,2021.3.24 0:00,4,9,12,28.7,8,7.5,6,9.2,20.49
26,30,2021.3.31 0:00,1,2,6,33.5,8,10.8,9.5,21,19.74
26,30,2021.3.31 0:00,2,8,9,37.5,12,9,6.5,21.8,21.29
26,30,2021.3.31 0:00,3,5,8,32.8,12,10.1,8.3,22.8,19.43
26,30,2021.3.31 0:00,4,8,9,28.7,8,7.5,6,9.3,20.38
31,4,2020.10.6 0:00,1,0,,24.5,10,12.5,8.7,11,13.5
31,4,2020.10.6 0:00,2,0,,25.5,10,11.7,8,13.5,13.6
31,4,2020.10.6 0:00,3,0,,24,10,11.2,8.5,12.3,12.9
31,4,2020.10.6 0:00,4,0,,23,11,10.5,8.8,9.5,13.3
31,5,2020.10.13 0:00,1,0,0,27.5,7,11.5,8.5,11.5,15.2
31,5,2020.10.13 0:00,2,0,0,28,5,10.5,8,13,14.6
31,5,2020.10.13 0:00,3,0,0,26.5,6,11.5,8.5,12.5,13.9
31,5,2020.10.13 0:00,4,0,0,25,9,9.5,7.5,8.5,13.9
31,6,2020.10.20 0:00,1,0,0,29.5,7,12,11,11,15.5
31,6,2020.10.20 0:00,2,0,0,32,5,12.5,11,15,14.2
31,6,2020.10.20 0:00,3,0,0,29,6,14.7,11,13,14.1
31,6,2020.10.20 0:00,4,0,0,29.5,10,12.5,11,14,14.9
31,7,2020.10.27 0:00,1,1,0,31,8,13,11.5,15.5,16.4
31,7,2020.10.27 0:00,2,1,0,33.5,7,12.5,11,15,14.7
31,7,2020.10.27 0:00,3,0,0,31.5,7,12.5,10.5,14,15.5
31,7,2020.10.27 0:00,4,2,0,35,10,13.5,10.5,15,15
31,8,2020.11.3 0:00,1,5,1,34.5,8,13.5,10,17.5,16.5
31,8,2020.11.3 0:00,2,3,1,34,8,12.5,10.5,18,14.9
31,8,2020.11.3 0:00,3,1,0,33,8,14.5,12,15,15.7
31,8,2020.11.3 0:00,4,5,2,36,10,13,9.5,20.5,15.2
31,9,2020.11.10 0:00,1,7,5,36,6,12,10.5,20,16.7
31,9,2020.11.10 0:00,2,6,3,37,8,12.5,11,23,15.1
31,9,2020.11.10 0:00,3,4,1,33,6,11.5,9.8,19,15.9
31,9,2020.11.10 0:00,4,7,5,37,8,13.5,10,22,15.4
31,10,2020.11.17 0:00,1,10,7,37,7,12.5,11,22.5,16.9
31,10,2020.11.17 0:00,2,9,6,40,8,13.5,11.5,25.5,15.3
31,10,2020.11.17 0:00,3,9,4,34,7,10.5,8.5,20,16.1
31,10,2020.11.17 0:00,4,10,7,38.5,8,13.5,10,23,15.6
31,11,2020.11.24 0:00,1,9,10,37.5,8,12,9,18,16.9
31,11,2020.11.24 0:00,2,9,9,41,9,13.5,11.5,23,15.9
31,11,2020.11.24 0:00,3,9,9,37.5,8,12.5,11,21.5,16.1
31,11,2020.11.24 0:00,4,10,10,38.5,8,14,10,23.5,15.7
31,12,2020.12.1 0:00,1,9,9,37.5,8,12,9,19,17
31,12,2020.12.1 0:00,2,8,9,41,9,14.5,9.5,22,16.8
31,12,2020.12.1 0:00,3,9,9,38.5,9,13,9,21,15.4
31,12,2020.12.1 0:00,4,9,10,39,8,12,10,25,15.8
31,13,2020.12.8 0:00,1,8,9,38,8,13,9,18,17.1
31,13,2020.12.8 0:00,2,8,8,41.5,11,13,8.5,24,17.2
31,13,2020.12.8 0:00,3,9,9,39,9,13,9.5,24,15.5
31,13,2020.12.8 0:00,4,8,9,39,10,11.5,8.5,21.5,15.8
31,14,2020.12.15 0:00,1,8,8,37.73333333,7,12.8,9,18,17.16333333
31,14,2020.12.15 0:00,2,8,8,41.36666667,10,13.03333333,8.533333333,23.46666667,17.58
31,14,2020.12.15 0:00,3,8,9,39.83333333,8,12.93333333,9.333333333,22.16666667,16.84
31,14,2020.12.15 0:00,4,8,8,39.03333333,9,11.36666667,8.333333333,21.4,17.12666667
31,15,2020.12.22 0:00,1,8,8,37.46666667,7,12.6,9,18,17.22666667
31,15,2020.12.22 0:00,2,9,8,41.23333333,9,13.06666667,8.566666667,22.93333333,17.96
31,15,2020.12.22 0:00,3,7,8,40.66666667,8,12.86666667,9.166666667,20.33333333,18.18
31,15,2020.12.22 0:00,4,9,8,39.06666667,8,11.23333333,8.166666667,21.3,18.45333333
31,16,2020.12.29 0:00,1,8,8,37.2,7,12.4,9,18,17.29
31,16,2020.12.29 0:00,2,10,9,41.1,9,13.1,8.6,22.4,18.34
31,16,2020.12.29 0:00,3,7,7,41.5,8,12.8,9,18.5,19.52
31,16,2020.12.29 0:00,4,10,9,39.1,8,11.1,8,21.2,19.78
31,17,2021.1.5 0:00,1,7,8,38.1,7,9,6.4,17,16.66
31,17,2021.1.5 0:00,2,10,10,40.8,9,8.1,6,19.2,16.8
31,17,2021.1.5 0:00,3,7,7,39.1,8,7.9,6.1,16.8,19.34
31,17,2021.1.5 0:00,4,9,10,39.2,8,11.2,8.1,20.8,17.52
31,18,2021.1.12 0:00,1,6,7,38.5,10,8.7,6.4,16.8,18.02
31,18,2021.1.12 0:00,2,8,10,41.1,11,8.2,6,18.2,18.22
31,18,2021.1.12 0:00,3,7,7,39.2,8,8.1,6.2,16.5,20.89
31,18,2021.1.12 0:00,4,7,9,39.2,8,6.8,5.7,17.8,19.2
31,19,2021.1.19 0:00,1,5,6,38,9,9,6.3,17.1,18.93
31,19,2021.1.19 0:00,2,8,8,41.2,9,8.1,5.9,19.7,19.02
31,19,2021.1.19 0:00,3,7,7,38.5,9,8.1,5.8,16.7,20.51
31,19,2021.1.19 0:00,4,7,7,39.2,9,6.7,5.6,17.5,16.22
31,20,2021.1.26 0:00,1,4,5,38.5,9,9,6.4,17.2,17
31,20,2021.1.26 0:00,2,8,8,41.8,9,8.3,6.2,19.2,17.88
31,20,2021.1.26 0:00,3,7,7,39.2,8,8.2,6.1,16.1,18.91
31,20,2021.1.26 0:00,4,6,7,39.5,7,6.6,5.7,18.8,15.31
31,21,2021.2.2 0:00,1,4,4,38.6,9,6.2,4.3,9,17.53
31,21,2021.2.2 0:00,2,9,8,40.2,10,6,5.1,11,17.6
31,21,2021.2.2 0:00,3,7,7,39.2,10,8.2,6,16.4,18.6
31,21,2021.2.2 0:00,4,5,6,39.5,9,6.8,5.8,19.2,15.76
31,22,2021.2.9 0:00,1,3,4,38.5,10,6.1,4.5,9.5,17.78
31,22,2021.2.9 0:00,2,8,9,42,10,6.1,5.2,11.4,17.66
31,22,2021.2.9 0:00,3,5,7,39.2,10,7,5.5,12,19.02
31,22,2021.2.9 0:00,4,4,5,40.1,10,5.5,4.7,8.5,15.71
31,23,2021.2.16 0:00,1,4,3,38.5,10,7.5,6.7,11.4,18.14
31,23,2021.2.16 0:00,2,6,8,42,11,8.2,6.5,13,19.35
31,23,2021.2.16 0:00,3,8,5,40,10,7.7,6.6,15.5,19.02
31,23,2021.2.16 0:00,4,3,4,39.8,9,6.6,4.6,10,16.68
31,24,2021.2.23 0:00,1,7,4,39.4,9,7.5,6.9,13.4,16.66
31,24,2021.2.23 0:00,2,9,6,42.2,10,8.2,6.8,14.2,19.69
31,24,2021.2.23 0:00,3,9,8,40.1,9,8.5,7.2,18.1,16.69
31,24,2021.2.23 0:00,4,5,3,40.2,11,7.5,5.5,15.2,15.58
31,25,2021.3.2 0:00,1,9,7,39,9,8.4,7.5,14.2,17.37
31,25,2021.3.2 0:00,2,8,9,42.5,10,8.5,6.7,15,19.45
31,25,2021.3.2 0:00,3,10,9,40.7,10,8.7,7.5,18.2,15.57
31,25,2021.3.2 0:00,4,6,5,40.2,9,8.2,6.4,16.8,15.71
31,26,2021.3.9 0:00,1,8,9,39.6,9,8.6,7.2,14.1,17.7
31,26,2021.3.9 0:00,2,5,8,41,9,9.6,8.1,21.5,19.24
31,26,2021.3.9 0:00,3,8,10,39.7,10,10.3,8.3,25.2,16.27
31,26,2021.3.9 0:00,4,7,6,40.2,10,8.6,7.1,13,15.94
31,27,2021.3.16 0:00,1,4,8,38.4,9,9.8,6.8,20.6,21.69
31,27,2021.3.16 0:00,2,3,5,37.5,9,9.9,8.1,22.4,19.64
31,27,2021.3.16 0:00,3,6,8,39.5,10,11.3,8,20.4,16.88
31,27,2021.3.16 0:00,4,5,7,36.8,9,10.4,8.7,21.7,15.13
31,28,2021.3.23 0:00,1,2,4,38.6,11,9.8,7.5,22.2,20.3
31,28,2021.3.23 0:00,2,1,3,37.5,10,9.7,8.1,21.4,19.85
31,28,2021.3.23 0:00,3,3,6,39,9,11.3,8.6,21.4,16.88
31,28,2021.3.23 0:00,4,3,5,37.4,10,10.3,9,22.8,14.52
31,29,2021.3.30 0:00,1,4,2,42.2,11,11,9.8,21.1,19.17
31,29,2021.3.30 0:00,2,3,1,41,10,11.3,9.3,23,19.2
31,29,2021.3.30 0:00,3,4,3,46.2,10,11.7,8.7,22.8,17.22
31,29,2021.3.30 0:00,4,2,3,37.1,9,11.9,9.8,21.5,14.47
31,30,2021.4.6 0:00,1,4,4,45.2,10,11,9,25.7,18.16
31,30,2021.4.6 0:00,2,2,3,42,9,11.8,9.7,23.5,18.95
31,30,2021.4.6 0:00,3,3,4,48.8,8,10.4,8.7,30.4,16.45
31,30,2021.4.6 0:00,4,2,2,38,9,11,8,23.5,15.95
34,4,2020.10.7 0:00,1,0,,30,7,12,11,12.5,16.5
34,4,2020.10.7 0:00,2,0,,25.5,9,11.5,10.5,11,14.6
34,4,2020.10.7 0:00,3,0,,28,8,11,10.5,11.5,15.5
34,4,2020.10.7 0:00,4,0,,30.5,7,11.5,10,14,14.8
34,5,2020.10.14 0:00,1,0,0,31,7,13.2,11.5,15.5,16.9
34,5,2020.10.14 0:00,2,0,0,26.5,10,12,10.5,11.5,14.9
34,5,2020.10.14 0:00,3,0,0,25,7,11,10.5,15.5,16
34,5,2020.10.14 0:00,4,0,0,33,7,12,10,16,15
34,6,2020.10.21 0:00,1,0,0,31,8,13.5,12,13,16.6
34,6,2020.10.21 0:00,2,0,0,27,12,10.5,10,12.5,15
34,6,2020.10.21 0:00,3,0,0,25,7,12.5,12,11.5,16.3
34,6,2020.10.21 0:00,4,0,0,34,8,12,10.5,19,15.2
34,7,2020.10.28 0:00,1,2,0,32,7,11.4,10.3,13,16.9
34,7,2020.10.28 0:00,2,1,0,28,9,10.5,8.5,14.5,15.8
34,7,2020.10.28 0:00,3,1,0,25,7,12.5,10,9,16.9
34,7,2020.10.28 0:00,4,0,0,34,7,12,10.5,19,15.6
34,8,2020.11.4 0:00,1,6,2,32,9,12,10.5,13.5,16.5
34,8,2020.11.4 0:00,2,7,1,28,7,11,8.5,15,15.1
34,8,2020.11.4 0:00,3,3,1,25,7,13,11,9.5,17.1
34,8,2020.11.4 0:00,4,3,0,35,8,13.5,10,17.5,16
34,9,2020.11.11 0:00,1,13,6,32,8,12,10,17.5,16.8
34,9,2020.11.11 0:00,2,13,7,29,7,11.5,10,16.5,15.5
34,9,2020.11.11 0:00,3,7,3,25,9,9.2,8,13.5,17.2
34,9,2020.11.11 0:00,4,7,3,35,9,10.5,9.5,18,16.4
